time, rank, team, total cps, cp diff, driver, session time, session average, session record, last lap, session cps, total driver cps, total time, total record, total average
65443.670,18,[09]«ρġġ.,8558,0,[09]«ρġġ.Cineon,3374.884,246,243,244,466,3000,21986.230,243,249
65443.670,19,[05]ŦÐ'',8481,77,[05]ŦÐ"Freaky,6198.446,250,244,244,847,2396,17709.708,244,251
65443.670,20,[35]eK³.,8431,50,[35]eK³.AxelAlex²,380.295,0,254,254,52,2470,18259.393,247,251
65443.670,21,[37]ѕαw.3,8417,14,[37]sαwrbet.Mєnτнє à l'єαน.,3373.202,250,243,244,461,2365,17673.106,243,254
65443.670,22,[42]I'm horny,8408,9, [42] I'm horny. Grizzly,782.395,251,250,250,105,1265,9618.384,249,259
65443.670,23,[38]hal.ko.,8388,20,[38] hal.ko.Pinnaee,1324.920,257,255,259,175,1705,12836.334,249,256
65443.670,24,[29]Sρeed.,8281,107,[29]Sρeed.Hekta〆,3375.148,257,252,258,447,2758,20972.059,251,258
65443.670,25,[14]Care Bears,8228,53,[14] Oopsy Bear <3,444.185,0,269,269,57,873,7054.924,265,274
65443.670,26,[04]Ғox|,8223,5,[04]Ғox| FakeCop .τмםιяτ,664.150,256,256,256,88,2776,21493.298,255,264
65443.670,27,[17]edrm',8220,3,[17] edrm' Elmo,6967.569,280,266,278,848,1288,10564.632,266,279
65443.670,28,[01]Tнe мιnιonѕ,8218,2,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3375.504,259,254,257,440,2315,18083.796,254,265
65443.670,29,[47]Noobius〢,8144,74,[47] Noobius〢PubertätsSTADIUM:),876.052,251,250,250,117,974,7438.550,248,259
65443.670,30,[22]#JeSuisĐirt,8139,5,[22]ρυlѕе.Мαяѕ ΣхταZ,375.115,0,275,275,48,1106,8935.081,258,274
65443.670,31,[02]iггձէiօռձl,8134,5,[02] iггձէiօռձl e=2.718...,2014.384,251,248,253,272,1971,14707.265,247,253
65443.670,32,[20]Lunatic.,8000,134,[20]Lunatic.Chris/ LMS|,3373.529,268,249,260,429,2111,16761.817,249,269
65443.670,33,[10]「ßƒČ」,7901,99,[10]「ßƒČ」Striik,3372.021,260,256,260,441,2091,16094.030,255,262
65443.670,34,[36]hΔze »,7843,58,[36]hΔze » JohΝ.pbj,11107.535,257,243,258,1470,4595,34885.531,243,258
65443.670,35,[18]-КЗ-,7741,102,[18]-КЗ- Skoda,300.422,0,273,273,38,38,300.422,273,0
65443.670,36,[08]zλсн« 24h,7642,99,[08] zλсн«םєнаยєя〢<3,379.658,0,267,267,50,1988,15544.103,254,266
65443.670,37,[16]Ян,7592,50,[16] Ян Bigolo,5625.978,253,246,250,752,2605,19827.944,246,258
65443.670,38,[06]mαnιacαlεndαя¬,7591,1,[06] mαnιacαlεndαя¬ нυввle«,290.610,0,257,257,39,1674,12876.294,250,262
65443.670,39,[15]הeon,7553,38,[15] הeon¬Kryyｯ,3374.762,315,302,307,362,702,6428.440,292,311
65443.670,40,[40]DunsteCrew,7435,118,[40] Dunste^CrewLeader #DC,7447.967,262,253,258,962,2782,21772.771,251,266
65443.670,41,[24]FλFυгιουS/,7394,41,[24]FλFυгιουS/Roxane,3370.957,313,295,301,364,1477,13697.605,295,321
65443.670,42,[43]90's |,6343,1051,[43]90's | ALF.esu,2655.684,263,255,255,343,2977,22914.789,251,264
65443.670,45,[12]ŁıϭнT's,4922,584,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,3398.589,300,270,290,401,1285,10869.943,266,290
65563.719,1,[31] TMM ¬,8936,0,[31] TMM ¬ Leo,3489.761,243,240,245,488,2652,19018.840,240,244
65563.719,2,[39]Inside The Game,8912,24,[39] Paco is Inside The Game,3493.622,242,240,240,491,491,3493.622,240,242
65563.719,3,[11]the.,8889,23,[11]the.Dexter',3495.681,244,241,245,487,3342,24079.576,241,245
65563.719,4,[33]eK.,8841,48,[33]eK.paxmower_,98.689,0,0,0,14,1858,13499.311,243,247
65563.719,5,[44]TMUnited,8823,18,[44] TMUnited DanikB,886.908,245,244,244,123,1401,10132.916,243,246
65563.719,6,[25]ѕαw.,8795,28,[25] ѕαwdebo.TohrTollini,3490.713,248,243,246,480,1902,13807.622,241,246
65563.719,7,[28]Flying|,8772,23,[28]Flying| noopz,358.095,0,271,271,47,915,6686.020,242,247
65563.719,8,[23]mÇon|,8739,33,[23]mÇon|curzeh.nl,584.185,249,247,249,81,971,7128.357,245,250
65563.719,9,[32]eK².,8723,16,[32]eK².funstyle,277.595,0,253,253,38,922,6797.142,245,253
65563.719,10,[34]ΛИO|n|,8705,18,[34] ΛИO |n| Kahωίх,254.325,0,0,0,33,519,3839.832,246,251
65563.719,11,[27]KKK,8699,6,[27]KKKRailag,3492.003,247,243,243,481,3581,26095.172,242,248
65563.719,12,[45]esu l,8693,6,[45] esu l Ċleм |.мdя,4238.306,250,246,255,572,1830,13553.376,246,251
65563.719,13,[26]ѕαw.,8660,33,[26]  S*aAa*wcolaTGalaK,213.138,0,0,0,28,1592,11636.820,242,248
65563.719,14,[13] !mpact|,8622,38,[13]!mpact|SurLePareBrise.#Carglass,3977.923,249,244,244,539,1190,8809.611,244,251
65563.719,15,[30]mÇon|,8589,33,[30]mÇon|Luϻαr,7090.549,245,242,244,982,3019,22154.724,242,249
65563.719,16,[03]orKs.,8585,4,[03] orKs.PsykoO,3491.802,255,248,252,464,1171,8815.673,248,262
65563.719,17,[21]the.²,8575,10,[21]the².Jonny',1087.877,250,249,252,147,2022,15030.026,246,252
65563.719,18,[09]«ρġġ.,8574,1,[09]«ρġġ.Cineon,3488.595,246,243,245,482,3016,22099.941,243,249
65563.719,19,[05]ŦÐ'',8496,78,[05]ŦÐ"Freaky,6316.579,249,244,247,862,2411,17827.841,244,251
65563.719,20,[35]eK³.,8446,50,[35]eK³.AxelAlex²,498.441,0,254,254,67,2485,18377.539,247,251
65563.719,21,[37]ѕαw.3,8432,14,[37] ѕαwstupid.3 Trackmania Tυяьσ.,0.000,0,0,0,0,3192,23814.850,246,253
65563.719,22,[42]I'm horny,8424,8, [42] I'm horny. Grizzly,895.331,251,250,250,121,1281,9731.320,249,259
65563.719,23,[38]hal.ko.,8404,20,[38] hal.ko.Pinnaee,1447.091,257,255,259,191,1721,12958.505,249,256
65563.719,24,[29]Sρeed.,8297,107,[29]Sρeed.Hekta〆,3496.053,257,252,258,463,2774,21092.964,251,258
65563.719,25,[14]Care Bears,8244,53,[14] Oopsy Bear <3,567.383,264,264,264,73,889,7178.122,264,274
65563.719,26,[04]Ғox|,8238,6,[04]Ғox| FakeCop .τмםιяτ,784.582,256,256,256,103,2791,21613.730,255,263
65563.719,27,[17]edrm',8235,3,[17] edrm' Elmo,7093.427,280,266,278,863,1303,10690.490,266,279
65563.719,28,[01]Tнe мιnιonѕ,8234,1,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3490.366,260,254,270,456,2331,18198.658,254,265
65563.719,29,[47]Noobius〢,8160,74,[47] Noobius〢PubertätsSTADIUM:),998.129,251,250,250,133,990,7560.627,248,259
65563.719,30,[22]#JeSuisĐirt,8153,7,[22]ρυlѕе.Мαяѕ ΣхταZ,496.499,0,275,275,62,1120,9056.465,258,274
65563.719,31,[02]iггձէiօռձl,8151,2,[02] iггձէiօռձl e=2.718...,2132.676,251,248,253,289,1988,14825.557,247,253
65563.719,32,[20]Lunatic.,8015,136,[20]Lunatic.Chris/ LMS|,3495.838,268,249,269,444,2126,16884.126,249,269
65563.719,33,[10]「ßƒČ」,7918,97,[10]「ßƒČ」Striik,3492.752,260,256,263,458,2108,16214.761,255,262
65563.719,34,[36]hΔze »,7859,59,[36]hΔze » JohΝ.pbj,11229.006,257,243,258,1486,4611,35007.002,243,258
65563.719,35,[18]-КЗ-,7756,103,[18]-КЗ- Skoda,419.198,0,273,273,53,53,419.198,273,0
65563.719,36,[08]zλсн« 24h,7656,100,[08] zλсн«םєнаยєя〢<3,498.618,0,267,267,64,2002,15663.063,254,266
65563.719,37,[16]Ян,7608,48,[16] Ян Bigolo,5741.757,253,246,250,768,2621,19943.723,246,258
65563.719,38,[06]mαnιacαlεndαя¬,7607,1,[06] mαnιacαlεndαя¬ нυввle«,409.241,0,257,257,55,1690,12994.925,250,262
65563.719,39,[15]הeon,7566,41,[15] הeon¬Kryyｯ,3494.503,316,302,324,375,715,6548.181,292,311
65563.719,40,[40]DunsteCrew,7449,117,[40] Dunste^CrewLeader #DC,7544.301,262,253,265,976,2796,21869.105,251,266
65563.719,41,[24]FλFυгιουS/,7405,44,[24]FλFυгιουS/Roxane,3495.726,317,295,354,375,1488,13822.374,295,322
65563.719,42,[43]90's |,6359,1046,[43]90's | ALF.esu,2769.512,263,255,255,359,2993,23028.617,251,264
65683.819,1,[31] TMM ¬,8953,0,[31] TMM ¬ Leo,3616.795,243,240,245,505,2669,19145.874,240,244
65683.819,2,[39]Inside The Game,8929,24,[39] Paco is Inside The Game,3622.255,242,240,240,508,508,3622.255,240,242
65683.819,3,[11]the.,8905,24,[11]the.Dexter',3616.903,244,241,245,503,3358,24200.798,241,245
65683.819,4,[33]eK.,8858,47,[33]eK.paxmower_,226.011,0,0,0,31,1875,13626.633,243,247
65683.819,5,[44]TMUnited,8841,17,[44] TMUnited DanikB,1013.908,245,244,244,141,1419,10259.916,243,246
65683.819,6,[25]ѕαw.,8812,29,[25] ѕαwdebo.TohrTollini,3613.655,248,243,246,497,1919,13930.564,241,246
65683.819,7,[28]Flying|,8788,24,[28]Flying| noopz,479.705,0,271,271,63,931,6807.630,242,247
65683.819,8,[23]mÇon|,8755,33,[23]mÇon|curzeh.nl,706.492,249,247,249,97,987,7250.664,245,250
65683.819,9,[32]eK².,8739,16,[32]eK².funstyle,389.937,0,253,253,54,938,6909.484,245,253
65683.819,10,[34]ΛИO|n|,8724,15,[34] ΛИO |n| Kahωίх,386.745,0,263,263,52,538,3972.252,246,251
65683.819,11,[27]KKK,8716,8,[27]KKKRailag,3619.151,247,243,243,498,3598,26222.320,242,248
65683.819,12,[45]esu l,8711,5,[45] esu l Ċleм |.мdя,4364.663,250,246,251,590,1848,13679.733,246,251
65683.819,13,[26]ѕαw.,8679,32,[26]  S*aAa*wcolaTGalaK,346.352,0,259,259,47,1611,11770.034,242,248
65683.819,14,[13] !mpact|,8640,39,[13]!mpact|SurLePareBrise.#Carglass,4102.170,250,244,261,557,1208,8933.858,244,251
65683.819,15,[30]mÇon|,8606,34,[30]mÇon|Luϻαr,7212.224,245,242,244,999,3036,22276.399,242,249
65683.819,16,[03]orKs.,8603,3,[03] orKs.PsykoO,3618.875,254,246,246,482,1189,8942.746,246,261
65683.819,17,[09]«ρġġ.,8592,11,[09]«ρġġ.Cineon,3618.980,246,243,245,500,3034,22230.326,243,249
65683.819,18,[21]the.²,8591,1,[21]the².Jonny',1212.692,250,249,252,163,2038,15154.841,246,252
65683.819,19,[05]ŦÐ'',8514,77,[05]ŦÐ"Freaky,6441.293,249,244,247,880,2429,17952.555,244,251
65683.819,20,[35]eK³.,8464,50,[35]eK³.AxelAlex²,625.552,253,253,253,85,2503,18504.650,247,251
65683.819,21,[37]ѕαw.3,8448,16,[37] ѕαwstupid.3 Trackmania Tυяьσ.,121.348,0,0,0,16,3208,23936.198,246,253
65683.819,22,[42]I'm horny,8440,8, [42] I'm horny. Grizzly,1021.668,251,250,252,137,1297,9857.657,249,258
65683.819,23,[38]hal.ko.,8421,19,[38] hal.ko.Pinnaee,1575.945,257,255,258,208,1738,13087.359,249,256
65683.819,24,[29]Sρeed.,8312,109,[29]Sρeed.Sanka,16.881,0,0,0,2,880,6914.075,257,267
65683.819,25,[14]Care Bears,8259,53,[14] Oopsy Bear <3,681.127,264,264,264,88,904,7291.866,264,274
65683.819,26,[04]Ғox|,8255,4,[04]Ғox| FakeCop .τмםιяτ,906.198,256,256,256,120,2808,21735.346,255,263
65683.819,27,[17]edrm',8250,5,[17] edrm' Elmo,7219.304,280,266,278,878,1318,10816.367,266,279
65683.819,28,[01]Tнe мιnιonѕ,8249,1,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3616.722,260,254,270,471,2346,18325.014,254,265
65683.819,29,[47]Noobius〢,8176,73,[47] Noobius〢PubertätsSTADIUM:),1124.666,250,249,249,149,1006,7687.164,248,259
65683.819,30,[22]#JeSuisĐirt,8169,7,[22]ρυlѕе.Мαяѕ ΣхταZ,617.735,270,270,270,78,1136,9177.701,258,273
65683.819,31,[02]iггձէiօռձl,8167,2,[02] iггձէiօռձl e=2.718...,2256.054,251,248,253,305,2004,14948.935,247,253
65683.819,32,[20]Lunatic.,8020,147,[20]Lunatic.Chris/ LMS|,3531.835,268,249,269,449,2131,16920.123,249,269
65683.819,33,[10]「ßƒČ」,7933,87,[10]「ßƒČ」Striik,3615.825,260,256,263,473,2123,16337.834,255,262
65683.819,34,[36]hΔze »,7876,57,[36]hΔze » JohΝ.pbj,11349.626,256,243,243,1503,4628,35127.622,243,258
65683.819,35,[18]-КЗ-,7771,105,[18]-КЗ- Skoda,547.094,274,273,274,68,68,547.094,273,274
65683.819,36,[08]zλсн« 24h,7673,98,[08] zλсн«םєнаยєя〢<3,622.666,260,260,260,81,2019,15787.111,254,265
65683.819,37,[06]mαnιacαlεndαя¬,7625,48,[06] mαnιacαlεndαя¬ нυввle«,543.053,254,254,254,73,1708,13128.737,250,261
65683.819,38,[16]Ян,7624,1,[16] Ян  Dapagaal,18.790,0,0,0,2,1408,12341.599,277,297
65683.819,39,[15]הeon,7580,44,[15] הeon¬Kryyｯ,3616.178,316,302,324,389,729,6669.856,292,311
65683.819,40,[40]DunsteCrew,7465,115,[40] Dunste^CrewLeader #DC,7692.384,262,253,265,992,2812,22017.188,251,266
65683.819,41,[24]FλFυгιουS/,7419,46,[24]FλFυгιουS/Roxane,3609.182,317,295,354,389,1502,13935.830,295,322
65683.819,42,[43]90's |,6375,1044,[43]90's | ALF.esu,2895.942,262,253,253,375,3009,23155.047,251,264
65803.917,1,[31] TMM ¬,8971,0,[31] TMM ¬ Leo,3739.156,243,240,245,523,2687,19268.235,240,244
65803.917,2,[39]Inside The Game,8946,25,[39] Paco is Inside The Game,3737.713,242,240,243,525,525,3737.713,240,242
65803.917,3,[11]the.,8923,23,[11]the.Dexter',3737.691,244,241,242,521,3376,24321.586,241,245
65803.917,4,[33]eK.,8875,48,[33]eK.paxmower_,342.261,0,248,248,48,1892,13742.883,243,247
65803.917,5,[44]TMUnited,8857,18,[44] TMUnited DanikB,1130.655,245,244,244,157,1435,10376.663,243,246
65803.917,6,[25]ѕαw.,8829,28,[25] ѕαwdebo.TohrTollini,3740.527,248,243,250,514,1936,14057.436,241,246
65803.917,7,[28]Flying|,8806,23,[28]Flying| noopz,602.046,244,244,244,81,949,6929.971,242,247
65803.917,8,[23]mÇon|,8773,33,[23]mÇon|curzeh.nl,829.094,247,245,245,115,1005,7373.266,245,250
65803.917,9,[32]eK².,8755,18,[32]eK².funstyle,522.498,257,253,257,70,954,7042.045,245,253
65803.917,10,[34]ΛИO|n|,8739,16,[34] ΛИO |n| Kahωίх,501.158,0,263,263,67,553,4086.665,246,251
65803.917,11,[27]KKK,8731,8,[27]KKKmagnet,68.625,0,0,0,9,2272,16522.050,243,247
65803.917,12,[45]esu l,8725,6,[45] esu l Ċleм |.мdя,4479.327,250,246,251,604,1862,13794.397,246,251
65803.917,13,[26]ѕαw.,8695,30,[26]  S*aAa*wcolaTGalaK,467.165,0,259,259,63,1627,11890.847,242,248
65803.917,14,[13] !mpact|,8656,39,[13]!mpact|SurLePareBrise.#Carglass,4223.110,250,244,261,573,1224,9054.798,244,251
65803.917,15,[30]mÇon|,8622,34,[30]mÇon|Luϻαr,7328.917,245,242,245,1015,3052,22393.092,242,249
65803.917,16,[03]orKs.,8619,3,[03] orKs.PsykoO,3740.938,254,246,246,498,1205,9064.809,246,261
65803.917,17,[09]«ρġġ.,8609,10,[09]«ρġġ.Cineon,3740.766,246,243,244,517,3051,22352.112,243,249
65803.917,18,[21]the.²,8608,1,[21]the².Jonny',1333.350,250,249,251,180,2055,15275.499,246,252
65803.917,19,[05]ŦÐ'',8530,78,[05]ŦÐ"Freaky,6563.131,249,244,247,896,2445,18074.393,244,251
65803.917,20,[35]eK³.,8479,51,[35]eK³.AxelAlex²,741.917,253,253,253,100,2518,18621.015,247,251
65803.917,21,[37]ѕαw.3,8463,16,[37] ѕαwstupid.3 Trackmania Tυяьσ.,240.582,0,0,0,31,3223,24055.432,246,253
65803.917,22,[42]I'm horny,8456,7, [42] I'm horny. Grizzly,1145.811,251,250,252,153,1313,9981.800,249,258
65803.917,23,[38]hal.ko.,8437,19,[38] hal.ko.Pinnaee,1691.022,257,255,258,224,1754,13202.436,249,256
65803.917,24,[29]Sρeed.,8327,110,[29]Sρeed.Sanka,133.235,0,0,0,17,895,7030.429,257,267
65803.917,25,[14]Care Bears,8275,52,[14] Oopsy Bear <3,812.048,265,264,265,104,920,7422.787,264,274
65803.917,26,[04]Ғox|,8270,5,[04]Ғox| FakeCop .τмםιяτ,1023.920,256,256,256,135,2823,21853.068,255,263
65803.917,27,[01]Tнe мιnιonѕ,8266,4,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3736.811,260,254,262,488,2363,18445.103,254,265
65803.917,28,[17]edrm',8265,1,[17] edrm' Elmo,7330.595,280,266,283,893,1333,10927.658,266,279
65803.917,29,[47]Noobius〢,8191,74,[47] Noobius〢PubertätsSTADIUM:),1240.149,250,249,249,164,1021,7802.647,248,259
65803.917,30,[02]iггձէiօռձl,8184,7,[02] iггձէiօռձl e=2.718...,2372.955,251,248,250,322,2021,15065.836,247,253
65803.917,31,[22]#JeSuisĐirt,8183,1,[22]ρυlѕе.Мαяѕ ΣхταZ,737.918,270,270,270,92,1150,9297.884,258,273
65803.917,33,[10]「ßƒČ」,7950,70,[10]「ßƒČ」Striik,3737.633,260,256,257,490,2140,16459.642,255,262
65803.917,34,[36]hΔze »,7891,59,[36]hΔze » JohΝ.pbj,11470.279,256,243,243,1518,4643,35248.275,243,258
65803.917,35,[18]-КЗ-,7787,104,[18]-КЗ- Skoda,664.315,274,273,274,84,84,664.315,273,274
65803.917,36,[08]zλсн« 24h,7687,100,[08] zλсн«םєнаยєя〢<3,740.429,260,260,260,95,2033,15904.874,254,265
65803.917,37,[06]mαnιacαlεndαя¬,7639,48,[06] mαnιacαlεndαя¬ нυввle«,656.442,254,254,254,87,1722,13242.126,250,261
65803.917,38,[16]Ян,7639,0,[16] Ян  Dapagaal,139.991,0,0,0,17,1423,12462.800,277,297
65803.917,39,[15]הeon,7592,47,[15] הeon¬Kryyｯ,3736.804,316,302,324,401,741,6790.482,292,311
65803.917,40,[40]DunsteCrew,7480,112,[40] Kagen #DC,57.960,0,0,0,7,760,6438.455,274,287
65803.917,41,[24]FλFυгιουS/,7429,51,[24]FλFυгιουS/Roxane,3734.315,317,295,354,399,1512,14060.963,295,322
65803.917,42,[43]90's |,6392,1037,[43]90's | ALF.esu,3019.815,262,253,253,392,3026,23278.920,251,264
65803.917,45,[12]ŁıϭнT's,4930,576,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,3857.370,300,270,290,409,1293,11328.724,266,290
65924.016,1,[31] TMM ¬,8987,0,[31] TMM ¬ Leo,3861.302,243,240,245,539,2703,19390.381,240,244
65924.016,2,[39]Inside The Game,8962,25,[39] Paco is Inside The Game,3861.075,242,240,243,541,541,3861.075,240,242
65924.016,3,[11]the.,8939,23,[11]the.Dexter',3858.902,244,241,242,537,3392,24442.797,241,245
65924.016,4,[33]eK.,8890,49,[33]eK.paxmower_,457.904,0,248,248,63,1907,13858.526,243,247
65924.016,5,[44]TMUnited,8874,16,[44] TMUnited DanikB,1251.585,244,244,244,174,1452,10497.593,243,246
65924.016,6,[25]ѕαw.,8845,29,[25] ѕαwdebo.TohrTollini,3855.974,248,243,250,530,1952,14172.883,241,246
65924.016,7,[28]Flying|,8822,23,[28]Flying| noopz,723.308,244,244,244,97,965,7051.233,242,247
65924.016,8,[23]mÇon|,8789,33,[23]mÇon|curzeh.nl,949.805,247,245,245,131,1021,7493.977,245,250
65924.016,9,[32]eK².,8772,17,[32]eK².funstyle,641.300,257,253,257,87,971,7160.847,245,253
65924.016,10,[34]ΛИO|n|,8756,16,[34] ΛИO |n| Kahωίх,621.722,247,247,247,84,570,4207.229,246,250
65924.016,11,[27]KKK,8747,9,[27]KKKmagnet,185.262,0,0,0,25,2288,16638.687,243,247
65924.016,12,[45]esu l,8743,4,[45] esu l Ċleм |.мdя,4603.893,250,246,254,622,1880,13918.963,246,251
65924.016,13,[26]ѕαw.,8712,31,[26]  S*aAa*wcolaTGalaK,583.881,245,245,245,80,1644,12007.563,242,248
65924.016,14,[13] !mpact|,8673,39,[13]!mpact|SurLePareBrise.#Carglass,4341.530,250,244,245,590,1241,9173.218,244,251
65924.016,15,[30]mÇon|,8639,34,[30]mÇon|Luϻαr,7452.200,245,242,245,1032,3069,22516.375,242,249
65924.016,16,[03]orKs.,8634,5,[03] orKs.PsykoO,3857.748,255,246,260,513,1220,9181.619,246,261
65924.016,17,[09]«ρġġ.,8625,9,[09]«ρġġ.Cineon,3856.412,246,243,244,533,3067,22467.758,243,249
65924.016,18,[21]the.²,8624,1,[21]the².Jonny',1456.110,250,249,251,196,2071,15398.259,246,252
65924.016,19,[05]ŦÐ'',8547,77,[05]ŦÐ"Freaky,6680.439,249,244,247,913,2462,18191.701,244,251
65924.016,20,[35]eK³.,8496,51,[35]eK³.AxelAlex²,859.888,252,250,250,117,2535,18738.986,247,251
65924.016,21,[37]ѕαw.3,8479,17,[37] ѕαwstupid.3 Trackmania Tυяьσ.,362.661,0,263,263,47,3239,24177.511,246,253
65924.016,22,[42]I'm horny,8471,8, [42] I'm horny. Grizzly,1261.847,251,250,252,168,1328,10097.836,249,258
65924.016,23,[38]hal.ko.,8452,19,[38] hal.ko.Pinnaee,1810.752,256,254,254,239,1769,13322.166,249,256
65924.016,24,[29]Sρeed.,8342,110,[29]Sρeed.Sanka,254.282,0,0,0,32,910,7151.476,257,267
65924.016,25,[14]Care Bears,8290,52,[14] Oopsy Bear <3,931.328,265,264,265,119,935,7542.067,264,274
65924.016,26,[04]Ғox|,8287,3,[04]Ғox| FakeCop .τмםιяτ,1146.342,255,255,255,152,2840,21975.490,255,263
65924.016,27,[01]Tнe мιnιonѕ,8280,7,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3859.835,260,254,262,502,2377,18568.127,254,265
65924.016,28,[17]edrm',8279,1,[17] edrm' Elmo,7455.620,280,266,283,907,1347,11052.683,266,279
65924.016,29,[47]Noobius〢,8207,72,[47] Noobius〢PubertätsSTADIUM:),1358.648,254,249,267,180,1037,7921.146,248,259
65924.016,30,[02]iггձէiօռձl,8200,7,[02] iггձէiօռձl e=2.718...,2497.012,251,248,250,338,2037,15189.893,247,253
65924.016,31,[22]#JeSuisĐirt,8199,1,[22]ρυlѕе.Мαяѕ ΣхταZ,856.301,270,269,269,108,1166,9416.267,258,273
65924.016,32,[20]Lunatic.,8030,169,[20]Lunatic.Chris/ LMS|,72.430,0,0,0,10,2141,16992.553,249,269
65924.016,33,[10]「ßƒČ」,7965,65,[10]「ßƒČ」Striik,3859.834,260,256,257,505,2155,16581.843,255,262
65924.016,34,[36]hΔze »,7907,58,[36]hΔze » JohΝ.pbj,11592.211,257,243,261,1534,4659,35370.207,243,258
65924.016,35,[18]-КЗ-,7801,106,[18]-КЗ- Skoda,783.626,274,273,274,98,98,783.626,273,274
65924.016,36,[08]zλсн« 24h,7703,98,[08] zλсн«םєнаยєя〢<3,862.917,264,260,267,111,2049,16027.362,254,265
65924.016,37,[06]mαnιacαlεndαя¬,7654,49,[06] mαnιacαlεndαя¬ нυввle«,778.703,261,254,267,102,1737,13364.387,250,262
65924.016,38,[16]Ян,7650,4,[16] Ян  Dapagaal,254.879,0,0,0,28,1434,12577.688,277,297
65924.016,39,[15]הeon,7605,45,[15] הeon¬Kryyｯ,3853.478,316,302,315,414,754,6907.156,292,311
65924.016,40,[40]DunsteCrew,7493,112,[40] Kagen #DC,173.805,0,0,0,20,773,6554.300,274,287
65924.016,41,[24]FλFυгιουS/,7443,50,[24]FλFυгιουS/Roxane,3860.777,319,295,332,413,1526,14187.425,295,322
65924.016,42,[43]90's |,6407,1036,[43]90's | ALF.esu,3138.206,262,253,253,407,3041,23397.311,251,264
65924.016,45,[12]ŁıϭнT's,4946,560,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,3982.838,336,270,664,425,1309,11454.192,266,301
66044.077,1,[31] TMM ¬,9004,0,[31] TMM ¬ Leo,3975.742,243,240,244,556,2720,19504.821,240,244
66044.077,2,[39]Inside The Game,8979,25,[39] Paco is Inside The Game,3980.029,243,240,245,558,558,3980.029,240,243
66044.077,3,[11]the.,8957,22,[11]the.Dexter',3980.006,244,241,242,555,3410,24563.901,241,245
66044.077,4,[33]eK.,8908,49,[33]eK.paxmower_,582.298,247,247,247,81,1925,13982.920,243,247
66044.077,5,[44]TMUnited,8890,18,[44] TMUnited DanikB,1362.953,244,244,244,190,1468,10608.961,243,246
66044.077,6,[25]ѕαw.,8861,29,[25] ѕαwdebo.TohrTollini,3976.755,248,243,248,546,1968,14293.664,241,246
66044.077,7,[28]Flying|,8840,21,[28]Flying| noopz,845.401,244,244,244,115,983,7173.326,242,247
66044.077,8,[23]mÇon|,8806,34,[23]mÇon|curzeh.nl,1068.410,247,245,246,148,1038,7612.582,245,250
66044.077,9,[32]eK².,8788,18,[32]eK².funstyle,762.008,252,246,246,103,987,7281.555,245,253
66044.077,10,[34]ΛИO|n|,8772,16,[34] ΛИO |n| Kahωίх,743.914,247,247,247,100,586,4329.421,246,250
66044.077,11,[27]KKK,8764,8,[27]KKKmagnet,308.871,0,252,252,42,2305,16762.296,243,247
66044.077,12,[45]esu l,8758,6,[45] esu l Ċleм |.мdя,4718.979,250,246,254,637,1895,14034.049,246,251
